community,building_type,_date,average_price
Woodbine Corridor,Att/Row/Twnhouse,2022-03-01,1471654.9078248856
Woodbine Corridor,Att/Row/Twnhouse,2022-04-01,1549679.6006605856
Woodbine Corridor,Att/Row/Twnhouse,2023-01-01,1747295.8925527765
Woodbine Corridor,Att/Row/Twnhouse,2023-02-01,1736356.338668689
Woodbine Corridor,Att/Row/Twnhouse,2023-03-01,1859358.2822432653
Woodbine Corridor,Detached,2022-01-01,1413783.1604241086
Woodbine Corridor,Detached,2022-02-01,1442944.308808421
Woodbine Corridor,Detached,2022-03-01,1583360.465630961
Woodbine Corridor,Detached,2022-04-01,1661290.196143679
Woodbine Corridor,Detached,2023-01-01,1765417.939640337
Woodbine Corridor,Detached,2023-02-01,1748677.8938158508
Woodbine Corridor,Detached,2023-03-01,1747135.9542743594
Woodbine Corridor,Semi-Detached,2022-01-01,1401789.786115385
Woodbine Corridor,Semi-Detached,2022-02-01,1500318.8985467893
Woodbine Corridor,Semi-Detached,2022-03-01,1489356.3056997135
Woodbine Corridor,Semi-Detached,2022-04-01,1537487.853703583
Woodbine Corridor,Semi-Detached,2023-01-01,1690676.127164536
Woodbine Corridor,Semi-Detached,2023-02-01,1716375.1362214466
Woodbine Corridor,Semi-Detached,2023-03-01,1658634.9384132752
Woodbine-Lumsden,Detached,2022-01-01,1325905.90648434
Woodbine-Lumsden,Detached,2022-02-01,1426357.1649984084
Woodbine-Lumsden,Detached,2022-03-01,1506532.2201615267
Woodbine-Lumsden,Detached,2022-04-01,1541108.730492512
Woodbine-Lumsden,Detached,2023-01-01,1595276.4187278154
Woodbine-Lumsden,Detached,2023-02-01,1606945.215613602
Woodbine-Lumsden,Detached,2023-03-01,1579599.0636104597
Woodbine-Lumsden,Semi-Detached,2022-01-01,1077074.0785995473
Woodbine-Lumsden,Semi-Detached,2022-02-01,1125363.061292716
Woodbine-Lumsden,Semi-Detached,2022-03-01,1233100.617774923
Woodbine-Lumsden,Semi-Detached,2022-04-01,1089815.6134900446
Woodbine-Lumsden,Semi-Detached,2023-01-01,1285358.118374512
Woodbine-Lumsden,Semi-Detached,2023-02-01,1348130.5525168935
Woodbine-Lumsden,Semi-Detached,2023-03-01,1308707.335032838
Wychwood,Att/Row/Twnhouse,2022-01-01,1134999.6939413387
Wychwood,Att/Row/Twnhouse,2022-02-01,1229972.208726997
Wychwood,Att/Row/Twnhouse,2022-03-01,1358577.1063452358
Wychwood,Att/Row/Twnhouse,2022-04-01,1438539.1649530218
Wychwood,Att/Row/Twnhouse,2023-01-01,1552716.105960752
Wychwood,Att/Row/Twnhouse,2023-02-01,1745368.0340346275
Wychwood,Att/Row/Twnhouse,2023-03-01,1849696.115889697
Wychwood,Detached,2022-01-01,2038400.1096165983
Wychwood,Detached,2022-02-01,2270735.4010467515
Wychwood,Detached,2022-03-01,2030537.1879939165
Wychwood,Detached,2022-04-01,2155229.3830454075
Wychwood,Detached,2023-01-01,2230806.801893157
Wychwood,Detached,2023-02-01,2338055.1219617324
Wychwood,Detached,2023-03-01,2076640.0851335872
Wychwood,Semi-Detached,2022-01-01,1452385.8720104902
Wychwood,Semi-Detached,2022-02-01,1745568.9901330753
Wychwood,Semi-Detached,2022-03-01,1604765.3393665338
Wychwood,Semi-Detached,2022-04-01,1973231.8943226
Wychwood,Semi-Detached,2023-01-01,2255083.629340607
Wychwood,Semi-Detached,2023-02-01,2217756.4116090974
Wychwood,Semi-Detached,2023-03-01,2065112.9454859693
Yonge-Eglinton,Condo Apt,2022-01-01,838791.9967486272
Yonge-Eglinton,Condo Apt,2022-02-01,850086.7203267523
Yonge-Eglinton,Condo Apt,2022-03-01,850504.0114260329
Yonge-Eglinton,Condo Apt,2022-04-01,977801.7254361976
Yonge-Eglinton,Condo Apt,2023-01-01,1082809.7366282318
Yonge-Eglinton,Condo Apt,2023-02-01,1206083.9279509173
Yonge-Eglinton,Condo Apt,2023-03-01,1273694.8219123182
Yonge-Eglinton,Detached,2022-01-01,3372225.1252147546
Yonge-Eglinton,Detached,2022-02-01,3170889.330930039
Yonge-Eglinton,Detached,2022-03-01,3631394.791092079
Yonge-Eglinton,Detached,2022-04-01,3809247.5995204574
Yonge-Eglinton,Detached,2023-01-01,4017220.865371773
Yonge-Eglinton,Detached,2023-02-01,4128887.896270311
Yonge-Eglinton,Detached,2023-03-01,3592601.768322678
Yonge-Eglinton,Semi-Detached,2022-01-01,2015181.471427188
Yonge-Eglinton,Semi-Detached,2022-02-01,2071401.9448952456
Yonge-Eglinton,Semi-Detached,2022-03-01,2091264.3209162164
Yonge-Eglinton,Semi-Detached,2022-04-01,2280393.5618246384
Yonge-Eglinton,Semi-Detached,2023-01-01,2392944.1785646635
Yonge-Eglinton,Semi-Detached,2023-02-01,2220321.4622170907
Yonge-Eglinton,Semi-Detached,2023-03-01,2119695.202026824
Yonge-St. Clair,Att/Row/Twnhouse,2022-01-01,2670547.174958647
Yonge-St. Clair,Att/Row/Twnhouse,2022-02-01,3275886.966966522
Yonge-St. Clair,Att/Row/Twnhouse,2022-03-01,3522130.7237244206
Yonge-St. Clair,Att/Row/Twnhouse,2022-04-01,4390332.497792795
Yonge-St. Clair,Att/Row/Twnhouse,2023-01-01,4436600.042077739
Yonge-St. Clair,Att/Row/Twnhouse,2023-02-01,4686363.857179926
Yonge-St. Clair,Condo Apt,2022-01-01,1219286.6719880167
Yonge-St. Clair,Condo Apt,2022-02-01,1336216.5353421608
Yonge-St. Clair,Condo Apt,2022-03-01,1340362.90337342
Yonge-St. Clair,Condo Apt,2022-04-01,1699884.9523394832
Yonge-St. Clair,Condo Apt,2023-01-01,1693677.3276103097
Yonge-St. Clair,Condo Apt,2023-02-01,1676755.7450838631
Yonge-St. Clair,Condo Apt,2023-03-01,1608981.7502733008
Yonge-St. Clair,Detached,2022-01-01,4655007.188148622
Yonge-St. Clair,Detached,2022-03-01,4958169.362716756
Yonge-St. Clair,Semi-Detached,2022-01-01,3305105.777522063
Yonge-St. Clair,Semi-Detached,2022-02-01,3727367.669453507
Yonge-St. Clair,Semi-Detached,2022-03-01,3700799.0916096503
Yonge-St. Clair,Semi-Detached,2022-04-01,3687700.8099949295
Yonge-St. Clair,Semi-Detached,2023-01-01,4054691.47935749
Yonge-St. Clair,Semi-Detached,2023-02-01,4129663.6118794144
Yonge-St. Clair,Semi-Detached,2023-03-01,3492646.222446704
York University Heights,Condo Apt,2022-01-01,575526.280121364
York University Heights,Condo Apt,2022-02-01,564035.9278655952
York University Heights,Condo Apt,2022-03-01,553770.0181429217
York University Heights,Condo Apt,2022-04-01,593300.194923585
York University Heights,Condo Apt,2023-01-01,651707.8484852436
York University Heights,Condo Apt,2023-02-01,671357.9169130884
York University Heights,Condo Apt,2023-03-01,696808.1568387956
York University Heights,Detached,2022-01-01,1308174.5432136462
York University Heights,Detached,2022-02-01,1395160.228760096
York University Heights,Detached,2022-03-01,1403866.480901163
York University Heights,Detached,2022-04-01,1487256.326093032
York University Heights,Detached,2023-01-01,1455685.9413740877
York University Heights,Detached,2023-02-01,1425238.1073895537
York University Heights,Detached,2023-03-01,1362311.2172537616
York University Heights,Semi-Detached,2022-01-01,1057174.1330091697
York University Heights,Semi-Detached,2022-02-01,1083106.101153622
York University Heights,Semi-Detached,2022-03-01,1125203.0727138724
York University Heights,Semi-Detached,2022-04-01,1156651.0008702185
York University Heights,Semi-Detached,2023-01-01,1172266.0051885329
York University Heights,Semi-Detached,2023-02-01,1192047.944227729
York University Heights,Semi-Detached,2023-03-01,1150448.4322219929
Yorkdale-Glen Park,Condo Apt,2022-01-01,576210.0972803839
Yorkdale-Glen Park,Condo Apt,2022-02-01,602173.6070811896
Yorkdale-Glen Park,Condo Apt,2022-03-01,679589.9427330755
Yorkdale-Glen Park,Condo Apt,2022-04-01,718911.5297610584
Yorkdale-Glen Park,Condo Apt,2023-01-01,794076.9350706382
Yorkdale-Glen Park,Condo Apt,2023-02-01,843790.919869459
Yorkdale-Glen Park,Condo Apt,2023-03-01,954553.549091621
Yorkdale-Glen Park,Detached,2022-01-01,1707488.352707218
Yorkdale-Glen Park,Detached,2022-02-01,1857694.9793931004
Yorkdale-Glen Park,Detached,2022-03-01,1913701.2216666609
Yorkdale-Glen Park,Detached,2022-04-01,1966187.716207538
Yorkdale-Glen Park,Detached,2023-01-01,1983836.3765834551
Yorkdale-Glen Park,Detached,2023-02-01,1926042.2306962288
Yorkdale-Glen Park,Detached,2023-03-01,1783212.961453413
